Year,Storm,Province,approach_angle_deg,approach_speed_kmh,bearing_at_closest_deg,bearing_variability_deg,departure_speed_kmh,did_cross_province,distance_at_12hr,distance_at_24hr,distance_at_48hr,distance_at_72hr,distance_at_current,distance_range_km,distance_std_km,hours_under_100km,hours_under_200km,hours_under_300km,hours_under_500km,hours_under_50km,integrated_proximity,max_distance_km,mean_distance_km,min_distance_km,proximity_peak,time_approaching_hours,time_departing_hours,weighted_exposure_hours
2019,Falcon,Tawi-Tawi,1.2300000000000004,9.63238095238095,16.43,15.550262777915435,19.815786163522013,0,1908.27,1837.35,1504.46,1508.55,2019.48,3150.71,1058.4841330359102,0.0,0.0,0.0,0.0,0.0,1.5543789839875182e-05,4563.35,2738.0245333333332,1412.64,5.011142853418231e-07,63.0,159.0,5.620279991720109e-06
2019,Falcon,Zambales,2.740000000000002,20.854545454545455,57.83,29.149567744003036,19.705897435897434,0,1565.68,1362.98,707.24,484.68,1792.48,3074.12,947.5925690300072,0.0,0.0,0.0,18.0,0.0,7.446404526367807e-05,3490.2,1787.4506666666668,416.08,5.7762211164799575e-06,66.0,156.0,0.08679519553792357
2019,Falcon,Zamboanga Sibugay,3.539999999999999,9.824035087719299,9.46,18.552247830264545,18.934121212121212,0,1482.91,1402.44,1095.09,1151.48,1610.71,3124.13,1068.6717537977984,0.0,0.0,0.0,0.0,0.0,2.510936139373694e-05,4174.87,2364.216933333334,1050.74,9.057515286923775e-07,57.0,165.0,0.0002462177836921068
2019,Falcon,Zamboanga del Norte,4.979999999999999,10.21962962962963,9.47,58.67591081169701,18.54815476190476,0,1368.43,1283.47,984.37,1060.17,1502.94,3116.09,1069.8777066242956,0.0,0.0,0.0,0.0,0.0,2.935670356269715e-05,4067.17,2263.311733333334,951.08,1.1055169907401578e-06,54.0,168.0,0.0006697479572379698
2019,Falcon,Zamboanga del Sur,4.629999999999999,9.106296296296296,8.16,58.43648545306833,18.524583333333332,0,1399.9,1327.9,1058.76,1142.0,1522.17,3112.13,1075.7024010130187,0.0,0.0,0.0,0.0,0.0,2.6390031806471265e-05,4142.56,2335.6004,1030.43,9.418084928722128e-07,54.0,168.0,0.0003104619353133745
2019,Hanna,Abra,2.6400000000000006,5.431666666666667,49.45,136.23028703564108,9.115535714285715,0,1404.34,1294.82,1106.34,976.81,1501.78,1551.2300000000002,551.5569578396764,0.0,0.0,0.0,0.0,0.0,7.319563327004363e-05,2336.03,1430.3785148514849,784.8,1.6236084620135047e-06,132.0,168.0,0.005985301687780116
2019,Hanna,Agusan del Norte,1.8500000000000014,6.576666666666664,47.57,162.33772062581903,8.556080586080588,0,1034.13,961.06,1054.92,1167.67,1136.52,2364.96,898.8082610359018,0.0,0.0,0.0,0.0,0.0,4.4738318713539044e-05,3323.91,2005.8536633663368,958.95,1.0874457511715168e-06,27.0,273.0,0.0008520495428770482
2019,Hanna,Agusan del Sur,1.8599999999999994,6.244074074074071,44.21,162.8397338707159,8.726849816849816,0,1023.96,955.75,1065.26,1188.28,1124.09,2412.16,913.0426709258008,0.0,0.0,0.0,0.0,0.0,4.376883627254662e-05,3367.66,2036.7379207920792,955.5,1.0953127460175113e-06,27.0,273.0,0.0008370594468488214
2019,Hanna,Aklan,0.779999999999994,3.2212345679012326,44.09,156.7508327385191,8.680913242009131,0,1219.1,1119.72,1089.25,1106.4,1329.07,1924.8600000000001,756.1940697310462,0.0,0.0,0.0,0.0,0.0,4.788034547675643e-05,2993.01,1817.739207920792,1068.15,8.764661133473279e-07,81.0,219.0,0.0006134589777223869
2019,Hanna,Albay,0.9699999999999989,3.7080246913580237,44.71,154.79459496231166,8.97132420091324,0,1041.86,937.75,880.99,889.4,1151.33,1991.2800000000002,781.698150616394,0.0,0.0,0.0,0.0,0.0,6.797910435362544e-05,2842.26,1643.1668316831683,850.98,1.3808951164418294e-06,81.0,219.0,0.004929494672954704
2019,Hanna,Antique,0.730000000000004,2.79827160493827,42.05,157.46804892146915,8.667351598173516,0,1293.41,1197.67,1186.03,1213.89,1403.05,1921.0599999999997,757.1712852914297,0.0,0.0,0.0,0.0,0.0,4.1046291291394624e-05,3097.45,1919.9188118811883,1176.39,7.225984705224538e-07,81.0,219.0,0.00022325391048303025
2019,Hanna,Apayao,2.950000000000003,5.446439393939394,47.08,141.4148673666327,9.39232142857143,0,1336.3,1227.15,1032.17,898.71,1432.3,1599.4900000000002,572.1242679999914,0.0,0.0,0.0,0.0,0.0,8.367375467185773e-05,2312.86,1381.7034653465346,713.37,1.9650312591110577e-06,132.0,168.0,0.012274616742465737
2019,Hanna,Aurora,2.030000000000001,4.976203703703703,57.49,146.34479511264854,8.752916666666666,0,1270.32,1160.51,1013.25,929.44,1373.76,1702.7200000000003,636.8612665666805,0.0,0.0,0.0,0.0,0.0,6.963176861525946e-05,2539.05,1510.9836633663367,836.33,1.4296970721715036e-06,108.0,192.0,0.004665704669090196
2019,Hanna,Basilan,1.25,6.75555555555555,50.36,161.91598538787048,7.713260073260073,0,1498.66,1422.91,1491.56,1571.48,1601.57,2128.59,810.5940887460675,0.0,0.0,0.0,0.0,0.0,2.63232985833905e-05,3547.76,2312.426435643564,1419.17,4.965133618007439e-07,27.0,273.0,1.0432060845268635e-05
2019,Hanna,Bataan,1.730000000000004,4.494166666666667,54.79,135.19183080373995,8.571822916666667,0,1374.08,1265.39,1143.74,1078.15,1480.5,1665.69,625.3132022818685,0.0,0.0,0.0,0.0,0.0,5.39670636110605e-05,2660.82,1641.6669306930692,995.13,1.0098105958157294e-06,108.0,192.0,0.0010050117380439921
2019,Hanna,Batanes,4.600000000000001,7.091739130434783,58.29,136.04618543615348,9.32074074074074,0,1382.41,1279.23,1034.16,845.87,1464.7,1533.21,518.7486778245996,0.0,0.0,0.0,12.0,0.0,0.0001261488180603429,2019.25,1203.8232673267325,486.04,4.2330572020944e-06,138.0,162.0,0.08682987453887431
2019,Hanna,Batangas,1.720000000000006,3.839166666666667,48.41,144.7782846476607,8.988750000000001,0,1322.79,1215.86,1119.65,1078.53,1431.02,1746.9100000000003,666.141175680329,0.0,0.0,0.0,0.0,0.0,5.2090869822923254e-05,2763.3,1692.4016831683168,1016.39,9.680077015924044e-07,108.0,192.0,0.0008530203417915027
2019,Hanna,Benguet,2.450000000000003,4.6231060606060606,43.33,133.40620349852188,9.328630952380953,0,1385.66,1275.68,1112.15,1007.61,1487.23,1587.02,580.9611810524468,0.0,0.0,0.0,0.0,0.0,6.479411903276058e-05,2464.0,1509.830495049505,876.98,1.3002296250765875e-06,132.0,168.0,0.0029752619481598673
2019,Hanna,Biliran,1.8100000000000023,8.045555555555556,66.46,158.34073745969627,7.673333333333334,0,1005.39,909.99,913.59,968.6,1115.04,2122.53,834.070900089495,0.0,0.0,0.0,0.0,0.0,5.949532158079018e-05,3020.34,1765.8068316831682,897.81,1.2405965940144277e-06,27.0,273.0,0.0028521594015143838
2019,Hanna,Bohol,1.6299999999999955,7.393703703703699,57.13,160.9214977624603,7.857362637362638,0,1150.31,1065.09,1109.13,1183.66,1257.35,2171.3999999999996,837.9272573823503,0.0,0.0,0.0,0.0,0.0,4.274712907246448e-05,3229.12,1968.435544554455,1057.72,8.938366933817817e-07,27.0,273.0,0.00042882781286740696
2019,Hanna,Bukidnon,1.7000000000000028,6.348518518518522,45.55,163.54796956576203,8.525311355311354,0,1122.58,1052.83,1153.24,1266.6,1223.23,2355.76,892.8661084196854,0.0,0.0,0.0,0.0,0.0,3.870625582201097e-05,3407.58,2094.1460396039606,1051.82,9.038924490828191e-07,27.0,273.0,0.00033333613640239176
2019,Hanna,Bulacan,1.7899999999999991,4.5401851851851855,54.75,142.22800074252663,8.649270833333333,0,1345.18,1236.27,1111.33,1044.12,1451.24,1681.1599999999999,631.4053063822275,0.0,0.0,0.0,0.0,0.0,5.679916937752018e-05,2642.06,1616.1597029702973,960.9,1.0830366237173694e-06,108.0,192.0,0.0013989132844238036
2019,Hanna,Cagayan,3.0600000000000023,5.222954545454544,43.72,143.68714678427156,9.597261904761906,0,1291.73,1182.49,990.09,861.15,1388.12,1634.8600000000001,591.8303976434519,0.0,0.0,0.0,0.0,0.0,8.751319815899843e-05,2333.55,1374.9966336633663,698.69,2.0484721101938712e-06,132.0,168.0,0.015350462648651184
2019,Hanna,Camarines Norte,1.5200000000000031,3.7541176470588233,44.9,152.25877423967185,9.401565656565655,0,1115.75,1008.25,912.72,884.44,1223.53,1886.6,731.1194329152355,0.0,0.0,0.0,0.0,0.0,6.976332523149521e-05,2727.21,1584.3960396039604,840.61,1.4151754343150518e-06,102.0,198.0,0.005202656346246246
2019,Hanna,Camarines Sur,1.0300000000000011,4.062857142857141,48.17,153.67868438023513,8.858333333333333,0,1082.05,976.12,900.23,890.53,1190.85,1939.1599999999999,756.1403743789797,0.0,0.0,0.0,0.0,0.0,6.824631319453466e-05,2788.73,1617.479405940594,849.57,1.385482555141216e-06,84.0,216.0,0.0048028417896303155
2019,Hanna,Camiguin,1.75,6.995185185185189,52.24,162.1116117302479,8.233516483516484,0,1089.74,1010.48,1080.42,1175.19,1194.66,2275.56,870.6034379023232,0.0,0.0,0.0,0.0,0.0,4.36609608985443e-05,3281.35,1989.2532673267328,1005.79,9.885188242919575e-07,27.0,273.0,0.000601006203102076
2019,Hanna,Capiz,0.8200000000000003,3.00148148148148,42.06,157.1903299731723,8.830821917808219,0,1182.35,1084.0,1061.49,1086.63,1292.28,1958.43,772.150022618571,0.0,0.0,0.0,0.0,0.0,4.918081247879332e-05,3007.59,1815.3660396039604,1049.16,9.084816436399903e-07,81.0,219.0,0.0007635388984283334
2019,Hanna,Catanduanes,1.0599999999999952,3.8732098765432115,44.6,154.00124614634134,9.09675799086758,0,981.68,876.11,809.36,815.27,1090.63,2019.8199999999997,792.7948264876096,0.0,0.0,0.0,0.0,0.0,7.798972591318285e-05,2796.72,1587.5388118811877,776.9,1.6567960007462873e-06,81.0,219.0,0.010024234140476464
2019,Hanna,Cavite,1.75,4.20138888888889,51.71,142.91584359453714,8.795833333333333,0,1341.37,1233.34,1122.6,1068.08,1448.63,1709.4099999999999,646.348722065325,0.0,0.0,0.0,0.0,0.0,5.38110742770138e-05,2704.29,1658.352079207921,994.88,1.010318162784302e-06,108.0,192.0,0.0010166042394653694
2019,Hanna,Cebu,1.6400000000000006,7.678148148148146,60.89,159.86684402234548,7.68882783882784,0,1127.67,1038.09,1064.21,1127.44,1236.05,2125.29,826.3365348582412,0.0,0.0,0.0,0.0,0.0,4.628225177763593e-05,3154.03,1905.3361386138615,1028.74,9.449054118670925e-07,27.0,273.0,0.0006586770031566129
2019,Hanna,Cotabato,1.1599999999999966,6.655833333333334,42.84,164.74651718942792,8.545181159420292,0,1208.66,1145.81,1263.59,1385.43,1305.55,2386.57,899.2250353275683,0.0,0.0,0.0,0.0,0.0,3.3135085684428296e-05,3532.38,2212.421584158416,1145.81,7.616833333926673e-07,24.0,276.0,0.00012330981529101398
2019,Hanna,Davao Occidental,1.1700000000000017,6.1987499999999995,38.55,165.3149809367127,8.76072463768116,0,1214.52,1158.68,1295.22,1429.19,1307.45,2446.8,917.2495247705795,0.0,0.0,0.0,0.0,0.0,3.1558038121382975e-05,3605.48,2269.201485148515,1158.68,7.448565740768312e-07,24.0,276.0,0.00010219684137717183
2019,Hanna,Davao Oriental,1.269999999999996,6.139583333333339,37.77,164.14860759511234,8.894311594202899,0,1124.07,1069.31,1211.58,1351.72,1216.66,2484.7400000000002,931.1294319049902,0.0,0.0,0.0,0.0,0.0,3.5132031153901306e-05,3554.05,2206.222574257426,1069.31,8.745655450586362e-07,24.0,276.0,0.0002447201518244495
2019,Hanna,Davao de Oro,1.2899999999999991,6.5424999999999995,41.45,164.09318875147736,8.756340579710145,0,1093.19,1032.32,1159.74,1291.43,1189.34,2446.3599999999997,920.5923704885593,0.0,0.0,0.0,0.0,0.0,3.791777198338412e-05,3478.68,2140.3522772277224,1032.32,9.383630749211495e-07,24.0,276.0,0.0003677903748460806
2019,Hanna,Davao del Norte,1.2600000000000051,6.5483333333333364,41.58,164.07550770533024,8.719927536231884,0,1118.02,1057.01,1183.08,1313.11,1214.17,2436.0200000000004,916.7658848717376,0.0,0.0,0.0,0.0,0.0,3.672775356713743e-05,3493.03,2157.892574257426,1057.01,8.950378866051228e-07,24.0,276.0,0.0002891260350172364
2019,Hanna,Davao del Sur,1.1699999999999946,6.445000000000003,40.81,165.0301640890801,8.652644927536233,0,1207.86,1148.28,1275.14,1402.97,1302.96,2416.6099999999997,908.2753274891685,0.0,0.0,0.0,0.0,0.0,3.2508924724134174e-05,3564.89,2236.7024752475245,1148.28,7.584100325129289e-07,24.0,276.0,0.00011658544525954197
2019,Hanna,Dinagat Islands,2.0,7.12925925925926,53.41,160.7297155720612,8.413223443223444,0,958.15,876.87,946.36,1047.65,1064.04,2326.3,891.1981212175001,0.0,0.0,0.0,0.0,0.0,5.36650057769845e-05,3197.85,1887.863267326732,871.55,1.316481661553622e-06,27.0,273.0,0.0022370128285343393
2019,Hanna,Eastern Samar,2.069999999999993,7.895555555555558,63.75,157.83595375507676,8.06003663003663,0,904.03,810.94,833.39,908.63,1013.33,2229.89,869.1123849258771,0.0,0.0,0.0,0.0,0.0,6.703349693349179e-05,3030.04,1742.3868316831683,800.15,1.56191178768149e-06,27.0,273.0,0.006082137080726451
2019,Hanna,Guimaras,1.4599999999999937,7.954814814814814,65.15,158.62335109879746,7.198717948717949,0,1232.21,1138.36,1139.19,1179.12,1341.53,1989.3899999999999,782.3617687804971,0.0,0.0,0.0,0.0,0.0,4.292110062140077e-05,3116.14,1912.0696039603963,1126.75,7.876703983372278e-07,27.0,273.0,0.000333374293153944
2019,Hanna,Ifugao,2.6600000000000037,4.756287878787879,42.55,140.63323679640646,9.480773809523809,0,1336.2,1226.29,1053.69,942.51,1436.25,1613.8199999999997,590.8631255628721,0.0,0.0,0.0,0.0,0.0,7.272553129812558e-05,2422.24,1458.0118811881189,808.42,1.5301191021879767e-06,132.0,168.0,0.005791657210590024
2019,Hanna,Ilocos Norte,2.6999999999999957,5.849469696969697,53.38,131.46434581723972,8.955357142857142,0,1424.12,1315.18,1115.24,973.53,1519.28,1524.1799999999998,534.3420669666236,0.0,0.0,0.0,0.0,0.0,7.713132746380799e-05,2271.33,1395.7884158415839,747.15,1.791363085297603e-06,132.0,168.0,0.008057827682269326
2019,Hanna,Ilocos Sur,2.5700000000000003,5.451742424242425,50.35,120.78876861515857,9.016309523809525,0,1428.04,1318.47,1131.26,1002.15,1525.79,1533.9700000000003,543.9364900581525,0.0,0.0,0.0,0.0,0.0,7.04376250135044e-05,2340.13,1444.5944554455446,806.16,1.5387102281227529e-06,132.0,168.0,0.0048133525370338305
2019,Hanna,Iloilo,2.0800000000000054,4.960444444444445,55.16,158.06760643831092,7.651960784313725,0,1210.03,1114.33,1106.11,1140.45,1319.67,1975.5399999999997,778.6930407526677,0.0,0.0,0.0,0.0,0.0,4.537678681152358e-05,3071.99,1872.181089108911,1096.45,8.318058587750738e-07,45.0,255.0,0.0004711389877532608
2019,Hanna,Isabela,2.969999999999999,4.792954545454546,39.85,145.39934884437483,9.747380952380952,0,1261.94,1152.28,970.57,853.9,1360.23,1660.46,611.993519269846,0.0,0.0,0.0,0.0,0.0,8.522184452106341e-05,2388.02,1399.6711881188116,727.56,1.8891287219243814e-06,132.0,168.0,0.013431442012086169
2019,Hanna,Kalinga,2.9200000000000017,5.150984848484848,44.19,142.67844066867272,9.516845238095238,0,1313.7,1204.23,1016.41,891.16,1411.03,1620.7200000000003,586.7544606507727,0.0,0.0,0.0,0.0,0.0,8.229599303286512e-05,2351.82,1398.200693069307,731.1,1.8708786531080595e-06,132.0,168.0,0.011234282435649312
2019,Hanna,La Union,2.4100000000000037,4.79969696969697,45.33,121.42877394033457,9.194940476190476,0,1414.75,1304.78,1137.79,1028.79,1515.88,1563.9499999999998,567.3808572014525,0.0,0.0,0.0,0.0,0.0,6.36090070370477e-05,2446.27,1511.0196039603961,882.32,1.2845387049587832e-06,132.0,168.0,0.0026477905552135758
2019,Hanna,Laguna,1.8399999999999963,4.071481481481482,49.57,148.00517762737005,9.0340625,0,1280.47,1172.48,1064.19,1014.83,1387.78,1756.38,667.8141405407538,0.0,0.0,0.0,0.0,0.0,5.7766694574398135e-05,2704.44,1633.2549504950496,948.06,1.112571344188169e-06,108.0,192.0,0.0016297123493662676
2019,Hanna,Lanao del Norte,1.5899999999999963,6.692592592592594,49.21,163.03422489059736,8.225860805860806,0,1195.19,1120.4,1201.59,1299.54,1298.05,2272.53,865.3387334801857,0.0,0.0,0.0,0.0,0.0,3.668104080689326e-05,3389.88,2101.876237623762,1117.35,8.009791024371956e-07,27.0,273.0,0.00018957519497262131
2019,Hanna,Lanao del Sur,1.5700000000000003,6.578888888888893,48.07,163.34524245176027,8.273882783882783,0,1205.67,1132.53,1218.9,1319.96,1307.75,2285.7000000000003,868.8936247628443,0.0,0.0,0.0,0.0,0.0,3.573820016031256e-05,3415.82,2124.315445544554,1130.12,7.829797647686753e-07,27.0,273.0,0.0001631077649793274
2019,Hanna,Leyte,1.9399999999999977,7.817777777777775,62.67,158.82236826464364,7.969523809523809,0,962.1,870.27,894.88,967.11,1071.12,2204.33,858.3369438328509,0.0,0.0,0.0,0.0,0.0,6.0179997744098334e-05,3064.37,1786.1410891089113,860.04,1.3519546124998922e-06,27.0,273.0,0.003373435249277456
2019,Hanna,Maguindanao del Norte,1.4799999999999969,6.167407407407406,44.21,164.4014115172728,8.399999999999999,0,1271.61,1204.42,1307.36,1417.46,1370.67,2320.04,877.2053353588436,0.0,0.0,0.0,0.0,0.0,3.162970803466486e-05,3524.19,2224.340396039604,1204.15,6.896655304766137e-07,27.0,273.0,7.343281825490694e-05
2019,Hanna,Maguindanao del Sur,1.1199999999999974,6.644583333333334,42.82,164.96695059421472,8.491340579710146,0,1253.84,1191.1,1307.72,1427.5,1350.57,2371.21,893.2155252278412,0.0,0.0,0.0,0.0,0.0,3.136660072807918e-05,3562.31,2247.5946534653467,1191.1,7.04860615187825e-07,24.0,276.0,7.902387939688878e-05
2019,Hanna,Marinduque,0.8999999999999986,3.539999999999999,45.68,152.73862208949083,9.20974358974359,0,1241.34,1135.34,1051.93,1025.78,1350.12,1818.63,702.2867676714038,0.0,0.0,0.0,0.0,0.0,5.541193294663286e-05,2797.05,1684.0475247524755,978.42,1.0445973100998357e-06,105.0,195.0,0.0013377263949069336
2019,Hanna,Masbate,0.9400000000000048,3.059753086419752,40.83,156.5951268042193,9.045433789954338,0,1078.3,978.28,950.12,977.39,1188.28,2007.0900000000001,792.9621023514248,0.0,0.0,0.0,0.0,0.0,5.835208972375721e-05,2947.53,1734.8450495049506,940.44,1.1306737857313402e-06,81.0,219.0,0.0022245171983499104
2019,Hanna,Metro Manila,1.8000000000000043,4.346944444444444,52.69,142.5868044344344,8.793020833333332,0,1324.7,1216.17,1098.43,1038.58,1431.35,1709.1799999999998,644.9041718543078,0.0,0.0,0.0,0.0,0.0,5.659338491375521e-05,2671.06,1627.919603960396,961.88,1.0808308723563746e-06,108.0,192.0,0.0013919741054571324
2019,Hanna,Misamis Occidental,1.5499999999999972,6.931851851851847,51.82,162.37766422845897,8.038021978021979,0,1220.49,1142.17,1210.07,1298.05,1324.84,2220.51,848.8723623015442,0.0,0.0,0.0,0.0,0.0,3.6626233268308415e-05,3358.19,2085.9991089108908,1137.68,7.726083858278804e-07,27.0,273.0,0.0001669399724204269
2019,Hanna,Misamis Oriental,1.6700000000000017,6.670740740740737,48.86,163.0273753551973,8.323956043956045,0,1143.21,1068.74,1153.08,1255.1,1246.01,2300.02,875.5057843952478,0.0,0.0,0.0,0.0,0.0,3.906613118742197e-05,3365.92,2068.617920792079,1065.9,8.801702664735723e-07,27.0,273.0,0.0003097738064634655
2019,Hanna,Mountain Province,2.6799999999999997,4.986666666666666,44.67,139.20987751515526,9.37970238095238,0,1354.9,1245.1,1066.64,948.94,1454.03,1596.5300000000002,578.783656581448,0.0,0.0,0.0,0.0,0.0,7.339279354073081e-05,2392.32,1445.8245544554454,795.79,1.579073551108103e-06,132.0,168.0,0.006076454880658364
2019,Hanna,Negros Occidental,1.5100000000000051,7.931481481481485,64.75,158.74690002232904,7.312857142857143,0,1193.68,1100.19,1104.43,1148.73,1302.95,2021.2,793.6194344406578,0.0,0.0,0.0,0.0,0.0,4.479015582728062e-05,3110.0,1894.4546534653464,1088.8,8.435355869612478e-07,27.0,273.0,0.00046074969973338
2019,Hanna,Negros Oriental,1.5300000000000011,7.38481481481481,57.12,160.93471566753243,7.723186813186812,0,1220.94,1135.86,1177.62,1247.47,1327.87,2133.7599999999998,823.5513569284292,0.0,0.0,0.0,0.0,0.0,3.90576257696118e-05,3262.24,2015.340594059406,1128.48,7.852571979096493e-07,27.0,273.0,0.00021936500917376235
2019,Hanna,Northern Samar,2.75,5.3435555555555565,56.26,156.66853516614864,8.12078431372549,0,958.0,857.97,836.92,878.47,1067.97,2099.0299999999997,828.5416609018966,0.0,0.0,0.0,0.0,0.0,6.951399126993423e-05,2926.54,1679.011188118812,827.51,1.4603362451279042e-06,45.0,255.0,0.006208213435426379
2019,Hanna,Nueva Ecija,1.8700000000000045,4.89138888888889,57.8,141.4394212665162,8.556197916666667,0,1331.28,1221.69,1081.2,1000.59,1435.69,1663.6100000000001,621.419730144262,0.0,0.0,0.0,0.0,0.0,6.202017020496791e-05,2571.03,1560.2042574257425,907.42,1.2144587782355918e-06,108.0,192.0,0.0023635038095417213
2019,Hanna,Nueva Vizcaya,2.6000000000000014,4.49439393939394,40.58,142.0896931666258,9.556488095238095,0,1324.72,1214.75,1049.88,946.7,1425.93,1626.67,601.8412749697954,0.0,0.0,0.0,0.0,0.0,7.074497981692792e-05,2459.34,1478.769603960396,832.67,1.4422931399166158e-06,132.0,168.0,0.004986607920614506
2019,Hanna,Occidental Mindoro,0.7800000000000011,3.9065476190476174,50.73,146.3647026550314,8.218287037037037,0,1341.06,1238.03,1177.56,1165.17,1450.8,1796.31,696.5435209854875,0.0,0.0,0.0,0.0,0.0,4.486547411957234e-05,2918.96,1810.0046534653463,1122.65,7.934341593626274e-07,84.0,216.0,0.0003391517046146707
2019,Hanna,Oriental Mindoro,1.6999999999999957,3.59648148148148,46.31,146.34624440459106,9.107239583333333,0,1311.84,1205.78,1119.41,1087.11,1420.6,1769.9599999999998,678.8820480284628,0.0,0.0,0.0,0.0,0.0,5.094842033763572e-05,2802.14,1715.5528712871287,1032.18,9.386176421796349e-07,108.0,192.0,0.0007570209958045844
2019,Hanna,Palawan,0.5900000000000034,3.183690476190474,47.94,24.900912522761665,7.862453703703704,0,1660.67,1564.31,1539.21,1544.0,1770.35,1715.1100000000001,665.4552354712791,0.0,0.0,0.0,0.0,0.0,2.8139970343144583e-05,3218.03,2141.6223762376235,1502.92,4.4271891767275076e-07,84.0,216.0,8.34245078654343e-06
2019,Hanna,Pampanga,1.7800000000000011,4.673981481481481,56.21,139.43481808811302,8.545416666666668,0,1359.49,1250.35,1120.41,1048.08,1465.1,1660.92,621.9108271134166,0.0,0.0,0.0,0.0,0.0,5.69787590774106e-05,2621.23,1607.6937623762374,960.31,1.084367833864693e-06,108.0,192.0,0.0014103210067629099
2019,Hanna,Pangasinan,2.3000000000000043,4.4088636363636375,42.83,121.80228492044792,9.270714285714286,0,1415.36,1305.49,1151.82,1055.38,1518.38,1576.54,580.0083385419374,0.0,0.0,0.0,0.0,0.0,5.9298032921368065e-05,2512.95,1557.2101980198017,936.41,1.1404268110816632e-06,132.0,168.0,0.0017360698451007873
2019,Hanna,Quezon,1.8399999999999963,3.816851851851852,47.06,149.27892730285973,9.191197916666665,0,1256.74,1149.42,1050.73,1010.89,1364.67,1787.05,683.9324188113953,0.0,0.0,0.0,0.0,0.0,5.7455380561893865e-05,2739.5,1648.7332673267326,952.45,1.1023389397308888e-06,108.0,192.0,0.0016157672098370355
2019,Hanna,Quirino,2.0600000000000023,5.48851851851852,63.22,144.2727064379778,8.482447916666667,0,1289.71,1179.75,1012.03,907.77,1390.38,1650.6400000000003,612.4852238235115,0.0,0.0,0.0,0.0,0.0,7.542275719595326e-05,2448.26,1455.0839603960396,797.62,1.5718360568126964e-06,108.0,192.0,0.007118826972182187
2019,Hanna,Rizal,1.8299999999999983,4.314351851851853,52.1,144.83306005973242,8.863958333333334,0,1306.72,1198.19,1080.94,1022.4,1413.38,1723.17,651.1484718147404,0.0,0.0,0.0,0.0,0.0,5.7842936079908804e-05,2670.6,1620.051683168317,947.43,1.1140514581943809e-06,108.0,192.0,0.0016054369844361485
2019,Hanna,Romblon,0.8500000000000014,3.6670238095238092,47.68,155.07216403407148,8.559351851851853,0,1240.5,1137.96,1084.7,1083.0,1350.3,1871.8600000000001,729.8854860347774,0.0,0.0,0.0,0.0,0.0,4.998503797804192e-05,2914.13,1768.311584158416,1042.27,9.205324979781247e-07,84.0,216.0,0.0007484211022852543
2019,Hanna,Samar,1.9199999999999875,8.060740740740735,66.65,157.98943426712145,7.797472527472528,0,953.65,857.97,863.31,923.35,1063.35,2157.25,846.9995388829874,0.0,0.0,0.0,0.0,0.0,6.456814819438968e-05,3002.96,1736.3628712871289,845.71,1.398158672928669e-06,27.0,273.0,0.004589152549528581
2019,Hanna,Sarangani,1.1199999999999974,6.21208333333333,38.79,165.60201030357877,8.694275362318841,0,1266.15,1210.02,1344.25,1475.41,1359.11,2427.89,910.1209441085771,0.0,0.0,0.0,0.0,0.0,2.972923919555201e-05,3637.91,2307.6916831683166,1210.02,6.829904104914457e-07,24.0,276.0,6.175684038548274e-05
2019,Hanna,Siquijor,1.5499999999999972,7.297777777777776,56.03,161.21538004119606,7.81842490842491,0,1204.83,1121.06,1168.75,1243.41,1311.32,2160.1400000000003,831.9483619030269,0.0,0.0,0.0,0.0,0.0,3.930629436999023e-05,3274.42,2019.1868316831683,1114.28,8.05398801824826e-07,27.0,273.0,0.00024054287751886316
2019,Hanna,Sorsogon,1.019999999999996,3.4776543209876536,42.52,155.3720850045052,9.094109589041096,0,1015.7,912.45,864.26,881.28,1125.37,2018.67,795.0467825620135,0.0,0.0,0.0,0.0,0.0,6.89069440985862e-05,2862.35,1649.2543564356438,843.68,1.4048950486191357e-06,81.0,219.0,0.005440064717619465
2019,Hanna,South Cotabato,1.1099999999999994,6.5424999999999995,41.86,165.22416847350158,8.528659420289854,0,1266.81,1205.63,1326.25,1448.33,1362.65,2381.5499999999997,895.9577567034282,0.0,0.0,0.0,0.0,0.0,3.059571681701075e-05,3587.18,2269.86099009901,1205.63,6.879733400236794e-07,24.0,276.0,6.739825501558877e-05
2019,Hanna,Southern Leyte,1.8400000000000034,7.358888888888886,56.44,160.800508326592,8.132637362637363,0,1028.35,943.62,995.62,1081.7,1135.35,2248.4,866.0045568988037,0.0,0.0,0.0,0.0,0.0,5.014771876675077e-05,3185.06,1898.1652475247522,936.66,1.1398181199247315e-06,27.0,273.0,0.0013146170684020415
2019,Hanna,Sultan Kudarat,1.0900000000000034,6.683749999999994,43.25,164.98138492819785,8.439673913043478,0,1276.81,1213.42,1327.47,1444.89,1373.83,2356.61,888.1078404232521,0.0,0.0,0.0,0.0,0.0,3.066048118939481e-05,3570.03,2259.9184158415837,1213.42,6.791683003120614e-07,24.0,276.0,6.397250756589401e-05
2019,Hanna,Sulu,1.1499999999999986,6.777037037037037,50.72,150.0194312033433,7.510732600732601,0,1627.92,1551.84,1616.39,1690.27,1730.85,2071.65,788.5985698864401,0.0,0.0,0.0,0.0,0.0,2.3254956472464054e-05,3619.52,2406.5378217821776,1547.87,4.1737924836202884e-07,27.0,273.0,3.017715443997571e-06
