SID,SEASON,PHNAME,NAME,LAT,LON,PH_DAY,PH_TIME,STORM_SPEED,STORM_DIR,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,USA_WIND
2023207N09141,2023,Falcon,KHANUN,38.3,126.7,2023-08-11,02:00:00,8,305, ,994,0, , ,0, , ,20
2023207N09141,2023,Falcon,KHANUN,38.5,126.3,2023-08-11,05:00:00,7,305, ,995,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,38.7,126.0,2023-08-11,08:00:00,7,300, ,996,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,38.9,125.5,2023-08-11,11:00:00,8,295, ,996,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,39.1,125.0,2023-08-11,14:00:00,9,280, ,996,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,39.1,124.4,2023-08-11,17:00:00,8,255, ,997,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,38.9,124.1,2023-08-11,20:00:00,8,190, ,998,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,38.3,124.3,2023-08-11,23:00:00,14,155, ,1000,0, , ,0, , , 
2023207N09141,2023,Falcon,KHANUN,37.6,124.9,2023-08-12,02:00:00,16,145, ,1002,0, , ,0, , , 
2023234N18128,2023,Goring,SAOLA,18.2,128.0,2023-08-22,08:00:00,5,290, ,1006,0, , ,0, , ,15
2023234N18128,2023,Goring,SAOLA,18.2,127.8,2023-08-22,11:00:00,5,295, ,1005,0, , ,0, , ,15
2023234N18128,2023,Goring,SAOLA,18.4,127.5,2023-08-22,14:00:00,6,295, ,1004,0, , ,0, , ,15
2023234N18128,2023,Goring,SAOLA,18.5,127.2,2023-08-22,17:00:00,7,295, ,1004,0, , ,0, , ,18
2023234N18128,2023,Goring,SAOLA,18.7,126.9,2023-08-22,20:00:00,5,290, ,1004,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,18.7,126.7,2023-08-22,23:00:00,3,280, ,1004,0, , ,0, , ,23
2023234N18128,2023,Goring,SAOLA,18.7,126.5,2023-08-23,02:00:00,3,275, ,1004,0, , ,0, , ,25
2023234N18128,2023,Goring,SAOLA,18.7,126.3,2023-08-23,05:00:00,3,285, ,1005,0, , ,0, , ,25
2023234N18128,2023,Goring,SAOLA,18.8,126.2,2023-08-23,08:00:00,3,295, ,1006,0, , ,0, , ,25
2023234N18128,2023,Goring,SAOLA,18.9,126.0,2023-08-23,11:00:00,4,300, ,1005,0, , ,0, , ,25
2023234N18128,2023,Goring,SAOLA,19.0,125.8,2023-08-23,14:00:00,3,295, ,1004,0, , ,0, , ,25
2023234N18128,2023,Goring,SAOLA,19.0,125.7,2023-08-23,17:00:00,3,295, ,1005,0, , ,0, , ,28
2023234N18128,2023,Goring,SAOLA,19.1,125.5,2023-08-23,20:00:00,5,320, ,1006,0, , ,0, , ,30
2023234N18128,2023,Goring,SAOLA,19.4,125.3,2023-08-23,23:00:00,6,330, ,1005,0, , ,0, , ,30
2023234N18128,2023,Goring,SAOLA,19.7,125.2,2023-08-24,02:00:00,6,335, ,1004,0, , ,0, , ,30
2023234N18128,2023,Goring,SAOLA,19.9,125.1,2023-08-24,05:00:00,4,335, ,1005,0, , ,0, , ,33
2023234N18128,2023,Goring,SAOLA,20.1,125.0,2023-08-24,08:00:00,4,330, ,1006,0, , ,0, , ,35
2023234N18128,2023,Goring,SAOLA,20.3,124.8,2023-08-24,11:00:00,4,315, ,1004,0, , ,0, , ,40
2023234N18128,2023,Goring,SAOLA,20.4,124.7,2023-08-24,14:00:00,3,285,35,1002,0, , ,3,150,90,45
2023234N18128,2023,Goring,SAOLA,20.3,124.5,2023-08-24,17:00:00,3,245,35,1002,0, , ,3,150,90,45
2023234N18128,2023,Goring,SAOLA,20.2,124.3,2023-08-24,20:00:00,3,235,35,1002,0, , ,3,150,90,45
2023234N18128,2023,Goring,SAOLA,20.1,124.2,2023-08-24,23:00:00,2,225,38,1001,0, , ,3,150,90,45
2023234N18128,2023,Goring,SAOLA,20.1,124.2,2023-08-25,02:00:00,2,220,40,1000,0, , ,3,150,90,45
2023234N18128,2023,Goring,SAOLA,20.0,124.1,2023-08-25,05:00:00,2,215,43,999,0, , ,3,150,90,53
2023234N18128,2023,Goring,SAOLA,19.9,124.0,2023-08-25,08:00:00,2,225,45,998,0, , ,3,150,90,60
2023234N18128,2023,Goring,SAOLA,19.8,123.9,2023-08-25,11:00:00,2,235,48,996,0, , ,3,150,90,65
2023234N18128,2023,Goring,SAOLA,19.8,123.8,2023-08-25,14:00:00,3,225,50,994,0, , ,3,150,90,70
2023234N18128,2023,Goring,SAOLA,19.6,123.7,2023-08-25,17:00:00,4,220,58,987,0, , ,3,150,90,80
2023234N18128,2023,Goring,SAOLA,19.5,123.6,2023-08-25,20:00:00,4,215,65,980,9,30,30,3,150,90,90
2023234N18128,2023,Goring,SAOLA,19.3,123.5,2023-08-25,23:00:00,5,210,68,978,9,35,35,3,150,90,93
2023234N18128,2023,Goring,SAOLA,19.1,123.4,2023-08-26,02:00:00,5,200,70,975,9,40,40,3,150,90,95
2023234N18128,2023,Goring,SAOLA,18.8,123.3,2023-08-26,05:00:00,6,195,73,973,9,40,40,3,150,90,95
2023234N18128,2023,Goring,SAOLA,18.5,123.2,2023-08-26,08:00:00,6,190,75,970,9,40,40,3,150,90,95
2023234N18128,2023,Goring,SAOLA,18.2,123.2,2023-08-26,11:00:00,5,185,80,963,9,45,45,3,150,90,100
2023234N18128,2023,Goring,SAOLA,18.0,123.2,2023-08-26,14:00:00,5,185,85,955,9,50,50,3,150,90,105
2023234N18128,2023,Goring,SAOLA,17.8,123.1,2023-08-26,17:00:00,5,190,88,953,9,50,50,3,150,90,108
2023234N18128,2023,Goring,SAOLA,17.5,123.1,2023-08-26,20:00:00,4,195,90,950,9,50,50,3,150,90,110
2023234N18128,2023,Goring,SAOLA,17.3,123.0,2023-08-26,23:00:00,4,195,93,945,9,50,50,3,150,90,115
2023234N18128,2023,Goring,SAOLA,17.2,123.0,2023-08-27,02:00:00,4,195,95,940,9,50,50,3,150,90,120
2023234N18128,2023,Goring,SAOLA,17.0,122.9,2023-08-27,05:00:00,4,185,95,940,9,50,50,3,150,90,118
2023234N18128,2023,Goring,SAOLA,16.8,122.9,2023-08-27,08:00:00,4,0,95,940,9,50,50,3,150,90,115
2023239N18144,2023,Hanna,HAIKUI,18.1,144.4,2023-08-27,08:00:00,2,345, , , , , , , , , 
2023234N18128,2023,Goring,SAOLA,16.6,122.9,2023-08-27,11:00:00,3,165,95,940,9,50,50,3,150,90,113
2023239N18144,2023,Hanna,HAIKUI,18.2,144.4,2023-08-27,11:00:00,2,350, , , , , , , , , 
2023234N18128,2023,Goring,SAOLA,16.5,123.0,2023-08-27,14:00:00,3,155,95,940,9,50,50,3,150,90,110
2023239N18144,2023,Hanna,HAIKUI,18.3,144.4,2023-08-27,14:00:00,2,325, ,998,0, , ,0, , , 
2023234N18128,2023,Goring,SAOLA,16.4,123.1,2023-08-27,17:00:00,4,145,95,940,9,50,50,3,150,90,113
2023239N18144,2023,Hanna,HAIKUI,18.4,144.2,2023-08-27,17:00:00,3,260, ,999,0, , ,0, , , 
2023234N18128,2023,Goring,SAOLA,16.2,123.2,2023-08-27,20:00:00,5,130,95,940,9,50,50,3,150,90,115
2023239N18144,2023,Hanna,HAIKUI,18.3,144.0,2023-08-27,20:00:00,5,250, ,1000,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,16.0,123.4,2023-08-27,23:00:00,6,110,90,948,9,45,45,3,150,90,108
2023239N18144,2023,Hanna,HAIKUI,18.2,143.8,2023-08-27,23:00:00,5,260, ,999,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,16.0,123.8,2023-08-28,02:00:00,7,65,85,955,9,40,40,3,150,90,100
2023239N18144,2023,Hanna,HAIKUI,18.2,143.5,2023-08-28,02:00:00,6,275, ,998,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,16.4,124.1,2023-08-28,05:00:00,10,35,83,958,9,40,40,3,150,90,95
2023239N18144,2023,Hanna,HAIKUI,18.2,143.2,2023-08-28,05:00:00,7,280, ,998,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,16.8,124.4,2023-08-28,08:00:00,9,15,80,960,9,40,40,3,150,90,90
2023239N18144,2023,Hanna,HAIKUI,18.3,142.7,2023-08-28,08:00:00,9,280, ,998,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,17.2,124.3,2023-08-28,11:00:00,7,350,83,958,9,40,40,3,135,105,98
2023239N18144,2023,Hanna,HAIKUI,18.4,142.2,2023-08-28,11:00:00,11,275, ,998,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,17.5,124.2,2023-08-28,14:00:00,5,340,85,955,9,40,40,9,120,120,105
2023239N18144,2023,Hanna,HAIKUI,18.5,141.6,2023-08-28,14:00:00,11,275, ,998,0, , ,0, , ,20
2023234N18128,2023,Goring,SAOLA,17.7,124.2,2023-08-28,17:00:00,4,335,85,955,9,40,40,9,120,120,108
2023239N18144,2023,Hanna,HAIKUI,18.5,141.1,2023-08-28,17:00:00,10,275, ,998,0, , ,0, , ,25
2023234N18128,2023,Goring,SAOLA,17.9,124.1,2023-08-28,20:00:00,4,335,85,955,9,40,40,9,120,120,110
2023239N18144,2023,Hanna,HAIKUI,18.6,140.6,2023-08-28,20:00:00,10,275, ,998,0, , ,0, , ,30
2023234N18128,2023,Goring,SAOLA,18.1,124.0,2023-08-28,23:00:00,4,330,85,955,9,40,40,9,120,120,105
2023239N18144,2023,Hanna,HAIKUI,18.6,140.0,2023-08-28,23:00:00,11,280, ,997,0, , ,0, , ,35
2023234N18128,2023,Goring,SAOLA,18.3,123.8,2023-08-29,02:00:00,5,315,85,955,9,40,40,9,120,120,100
2023239N18144,2023,Hanna,HAIKUI,18.7,139.4,2023-08-29,02:00:00,12,280,35,996,0, , ,9,120,120,40
2023234N18128,2023,Goring,SAOLA,18.4,123.6,2023-08-29,05:00:00,4,310,85,955,9,40,40,9,120,120,100
2023239N18144,2023,Hanna,HAIKUI,18.8,138.8,2023-08-29,05:00:00,12,285,38,995,0, , ,9,120,120,40
2023234N18128,2023,Goring,SAOLA,18.5,123.5,2023-08-29,08:00:00,5,310,85,955,9,40,40,9,120,120,100
2023239N18144,2023,Hanna,HAIKUI,19.0,138.2,2023-08-29,08:00:00,11,280,40,994,0, , ,9,120,120,40
2023234N18128,2023,Goring,SAOLA,18.7,123.3,2023-08-29,11:00:00,5,315,88,953,9,40,40,9,120,120,110
2023239N18144,2023,Hanna,HAIKUI,19.0,137.7,2023-08-29,11:00:00,9,280,43,992,0, , ,9,135,120,45
2023234N18128,2023,Goring,SAOLA,18.9,123.1,2023-08-29,14:00:00,5,320,90,950,9,40,40,9,120,120,120
2023239N18144,2023,Hanna,HAIKUI,19.1,137.3,2023-08-29,14:00:00,7,285,45,990,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,19.1,122.9,2023-08-29,17:00:00,6,315,93,945,9,45,45,9,135,120,128
2023239N18144,2023,Hanna,HAIKUI,19.2,137.0,2023-08-29,17:00:00,5,295,45,990,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,19.3,122.7,2023-08-29,20:00:00,8,310,95,940,9,50,50,7,150,120,135
2023239N18144,2023,Hanna,HAIKUI,19.3,136.8,2023-08-29,20:00:00,4,315,45,990,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,19.6,122.3,2023-08-29,23:00:00,10,310,98,938,9,50,50,7,150,120,138
2023239N18144,2023,Hanna,HAIKUI,19.5,136.7,2023-08-29,23:00:00,4,330,45,990,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,19.9,121.9,2023-08-30,02:00:00,9,295,100,935,9,50,50,7,150,120,140
2023239N18144,2023,Hanna,HAIKUI,19.7,136.6,2023-08-30,02:00:00,5,325,45,990,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,20.0,121.4,2023-08-30,05:00:00,8,285,103,928,9,50,50,7,150,120,138
2023239N18144,2023,Hanna,HAIKUI,19.9,136.4,2023-08-30,05:00:00,6,315,45,990,0, , ,1,150,120,53
2023234N18128,2023,Goring,SAOLA,20.1,121.0,2023-08-30,08:00:00,7,285,105,920,9,50,50,7,150,120,135
2023239N18144,2023,Hanna,HAIKUI,20.1,136.1,2023-08-30,08:00:00,7,310,45,990,0, , ,1,150,120,55
2023234N18128,2023,Goring,SAOLA,20.2,120.7,2023-08-30,11:00:00,7,295,105,920,9,50,50,7,150,120,133
2023239N18144,2023,Hanna,HAIKUI,20.3,135.8,2023-08-30,11:00:00,7,300,45,990,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,20.4,120.3,2023-08-30,14:00:00,7,295,105,920,9,50,50,7,150,120,130
2023239N18144,2023,Hanna,HAIKUI,20.4,135.5,2023-08-30,14:00:00,6,305,45,990,0, , ,1,150,120,45
2023234N18128,2023,Goring,SAOLA,20.6,120.0,2023-08-30,17:00:00,7,295,105,920,9,50,50,7,150,120,133
2023239N18144,2023,Hanna,HAIKUI,20.6,135.2,2023-08-30,17:00:00,6,300,45,990,0, , ,1,150,120,45
2023234N18128,2023,Goring,SAOLA,20.7,119.6,2023-08-30,20:00:00,8,290,105,920,9,50,50,8,150,120,135
2023239N18144,2023,Hanna,HAIKUI,20.8,134.9,2023-08-30,20:00:00,9,290,45,990,0, , ,1,150,120,45
2023234N18128,2023,Goring,SAOLA,20.8,119.2,2023-08-30,23:00:00,9,280,105,920,9,50,50,8,150,120,133
2023239N18144,2023,Hanna,HAIKUI,20.9,134.4,2023-08-30,23:00:00,11,280,48,988,0, , ,1,150,120,48
2023234N18128,2023,Goring,SAOLA,20.9,118.7,2023-08-31,02:00:00,7,280,105,920,9,50,50,8,150,120,130
2023239N18144,2023,Hanna,HAIKUI,21.0,133.8,2023-08-31,02:00:00,10,280,50,985,0, , ,1,150,120,50
2023234N18128,2023,Goring,SAOLA,21.0,118.4,2023-08-31,05:00:00,5,285,105,920,9,50,50,8,150,120,133
2023239N18144,2023,Hanna,HAIKUI,21.1,133.4,2023-08-31,05:00:00,8,280,53,983,0, , ,1,165,120,53
2023234N18128,2023,Goring,SAOLA,21.0,118.2,2023-08-31,08:00:00,4,290,105,920,9,50,50,1,150,120,135
2023239N18144,2023,Hanna,HAIKUI,21.1,133.0,2023-08-31,08:00:00,8,280,55,980,9,50,50,1,180,120,55
2023234N18128,2023,Goring,SAOLA,21.1,118.0,2023-08-31,11:00:00,4,295,105,920,9,50,50,1,150,120,133
2023239N18144,2023,Hanna,HAIKUI,21.2,132.5,2023-08-31,11:00:00,9,280,55,980,9,50,50,1,180,120,55
2023234N18128,2023,Goring,SAOLA,21.2,117.8,2023-08-31,14:00:00,4,300,105,920,9,50,50,1,150,120,130
2023239N18144,2023,Hanna,HAIKUI,21.3,132.1,2023-08-31,14:00:00,9,290,55,980,9,50,50,1,180,120,55
2023234N18128,2023,Goring,SAOLA,21.3,117.6,2023-08-31,17:00:00,5,300,103,928,9,50,50,1,150,120,125
2023239N18144,2023,Hanna,HAIKUI,21.5,131.6,2023-08-31,17:00:00,9,295,55,980,9,50,50,1,180,120,60
2023234N18128,2023,Goring,SAOLA,21.5,117.3,2023-08-31,20:00:00,5,290,100,935,9,50,50,1,150,120,120
2023239N18144,2023,Hanna,HAIKUI,21.7,131.2,2023-08-31,20:00:00,9,290,55,980,9,50,50,1,180,120,65
2023234N18128,2023,Goring,SAOLA,21.5,117.1,2023-08-31,23:00:00,5,285,98,938,9,50,50,1,150,120,115
2023239N18144,2023,Hanna,HAIKUI,21.8,130.7,2023-08-31,23:00:00,9,285,55,980,9,50,50,1,180,120,65
2023234N18128,2023,Goring,SAOLA,21.6,116.8,2023-09-01,02:00:00,5,290,95,940,9,50,50,1,150,120,110
2023239N18144,2023,Hanna,HAIKUI,21.9,130.3,2023-09-01,02:00:00,8,285,55,980,9,50,50,1,180,120,65
2023234N18128,2023,Goring,SAOLA,21.6,116.7,2023-09-01,03:00:00,5,295,95,940,9,50,50,1,150,120,111
2023234N18128,2023,Goring,SAOLA,21.7,116.6,2023-09-01,04:00:00,6,300,95,940,9,50,50,1,150,120,112
2023234N18128,2023,Goring,SAOLA,21.7,116.5,2023-09-01,05:00:00,6,300,95,940,9,50,50,1,150,120,113
2023239N18144,2023,Hanna,HAIKUI,22.0,129.9,2023-09-01,05:00:00,8,285,58,978,9,55,55,1,180,120,68
2023234N18128,2023,Goring,SAOLA,21.8,116.4,2023-09-01,06:00:00,6,295,95,940,9,50,50,1,150,120,113
2023234N18128,2023,Goring,SAOLA,21.8,116.3,2023-09-01,07:00:00,6,290,95,940,9,50,50,1,150,120,114
2023234N18128,2023,Goring,SAOLA,21.9,116.2,2023-09-01,08:00:00,7,285,95,940,9,50,50,1,150,120,115
2023239N18144,2023,Hanna,HAIKUI,22.1,129.5,2023-09-01,08:00:00,8,280,60,975,9,60,60,1,180,120,70
2023234N18128,2023,Goring,SAOLA,21.9,116.1,2023-09-01,09:00:00,7,285,95,940,9,50,50,1,145,120,115
2023234N18128,2023,Goring,SAOLA,21.9,116.0,2023-09-01,10:00:00,7,285,95,940,9,50,50,1,140,120,115
2023234N18128,2023,Goring,SAOLA,21.9,115.9,2023-09-01,11:00:00,7,280,95,940,9,50,50,1,135,120,115
2023239N18144,2023,Hanna,HAIKUI,22.1,129.0,2023-09-01,11:00:00,9,275,60,975,9,60,60,1,180,120,73
2023234N18128,2023,Goring,SAOLA,22.0,115.7,2023-09-01,12:00:00,8,275,95,940,9,50,50,1,130,120,115
2023234N18128,2023,Goring,SAOLA,22.0,115.6,2023-09-01,13:00:00,8,275,95,940,9,50,50,1,125,120,115
2023234N18128,2023,Goring,SAOLA,22.0,115.4,2023-09-01,14:00:00,8,270,95,940,9,50,50,9,120,120,115
2023239N18144,2023,Hanna,HAIKUI,22.1,128.5,2023-09-01,14:00:00,8,260,60,975,9,60,60,1,180,120,75
2023234N18128,2023,Goring,SAOLA,22.0,115.3,2023-09-01,15:00:00,9,270,93,942,9,50,50,9,115,115,114
2023234N18128,2023,Goring,SAOLA,22.0,115.1,2023-09-01,16:00:00,9,270,92,943,9,50,50,9,110,110,113
2023234N18128,2023,Goring,SAOLA,22.0,114.9,2023-09-01,17:00:00,9,270,90,945,9,50,50,9,105,105,113
2023239N18144,2023,Hanna,HAIKUI,22.0,128.1,2023-09-01,17:00:00,8,250,63,973,9,60,60,1,180,120,78
2023234N18128,2023,Goring,SAOLA,22.0,114.8,2023-09-01,18:00:00,9,270,88,947,9,50,50,9,100,100,112
2023234N18128,2023,Goring,SAOLA,22.0,114.6,2023-09-01,19:00:00,10,270,87,948,9,50,50,9,95,95,111
2023234N18128,2023,Goring,SAOLA,22.0,114.4,2023-09-01,20:00:00,9,270,85,950,9,50,50,9,90,90,110
2023239N18144,2023,Hanna,HAIKUI,21.9,127.8,2023-09-01,20:00:00,7,255,65,970,9,60,60,1,180,120,80
2023234N18128,2023,Goring,SAOLA,22.0,114.3,2023-09-01,21:00:00,9,270,82,953,9,48,48,9,90,90,107
2023234N18128,2023,Goring,SAOLA,22.0,114.1,2023-09-01,22:00:00,9,270,80,957,9,47,47,9,90,90,103
2023234N18128,2023,Goring,SAOLA,22.0,114.0,2023-09-01,23:00:00,9,265,78,960,9,45,45,9,90,90,100
2023239N18144,2023,Hanna,HAIKUI,21.8,127.4,2023-09-01,23:00:00,6,270,65,970,9,60,60,1,180,120,80
2023234N18128,2023,Goring,SAOLA,22.0,113.8,2023-09-02,00:00:00,10,265,75,963,9,43,43,9,90,90,97
2023234N18128,2023,Goring,SAOLA,22.0,113.6,2023-09-02,01:00:00,9,265,72,967,9,42,42,9,90,90,93
2023234N18128,2023,Goring,SAOLA,22.0,113.5,2023-09-02,02:00:00,8,260,70,970,9,40,40,9,90,90,90
2023239N18144,2023,Hanna,HAIKUI,21.9,127.1,2023-09-02,02:00:00,7,285,65,970,9,60,60,1,180,120,80
2023234N18128,2023,Goring,SAOLA,21.9,113.3,2023-09-02,03:00:00,7,255,68,972,9,40,40,9,90,90,87
2023234N18128,2023,Goring,SAOLA,21.9,113.2,2023-09-02,04:00:00,6,250,67,973,9,40,40,9,90,90,85
2023234N18128,2023,Goring,SAOLA,21.9,113.1,2023-09-02,05:00:00,7,250,65,975,9,40,40,9,90,90,83
2023239N18144,2023,Hanna,HAIKUI,22.0,126.7,2023-09-02,05:00:00,8,290,68,968,9,60,60,1,180,120,83
2023234N18128,2023,Goring,SAOLA,21.8,113.0,2023-09-02,06:00:00,7,250,63,977,9,40,40,9,90,90,80
2023234N18128,2023,Goring,SAOLA,21.8,112.9,2023-09-02,07:00:00,7,255,62,978,9,40,40,9,90,90,77
2023234N18128,2023,Goring,SAOLA,21.7,112.8,2023-09-02,08:00:00,7,260,60,980,9,40,40,9,90,90,75
2023239N18144,2023,Hanna,HAIKUI,22.1,126.3,2023-09-02,08:00:00,9,290,70,965,9,60,60,1,180,120,85
2023234N18128,2023,Goring,SAOLA,21.7,112.6,2023-09-02,09:00:00,8,265,58,982,9, , ,9,85,82,72
2023234N18128,2023,Goring,SAOLA,21.7,112.5,2023-09-02,10:00:00,8,265,57,983,9, , ,9,80,73,70
2023234N18128,2023,Goring,SAOLA,21.7,112.3,2023-09-02,11:00:00,8,270,55,985,9, , ,9,75,65,68
2023239N18144,2023,Hanna,HAIKUI,22.3,125.8,2023-09-02,11:00:00,9,285,73,963,9,60,60,1,195,120,85
2023234N18128,2023,Goring,SAOLA,21.7,112.2,2023-09-02,12:00:00,7,270,53,987,9, , ,9,70,57,65
2023234N18128,2023,Goring,SAOLA,21.7,112.1,2023-09-02,13:00:00,8,275,52,988,9, , ,9,65,48,62
2023234N18128,2023,Goring,SAOLA,21.7,111.9,2023-09-02,14:00:00,9,275,50,990,0, , ,4,60,40,60
2023239N18144,2023,Hanna,HAIKUI,22.4,125.3,2023-09-02,14:00:00,9,290,75,960,9,60,60,1,210,120,85
2023234N18128,2023,Goring,SAOLA,21.8,111.8,2023-09-02,15:00:00,9,280,47,991,0, , ,4,60,40,57
2023234N18128,2023,Goring,SAOLA,21.8,111.6,2023-09-02,16:00:00,8,275,45,992,0, , ,4,60,40,55
2023234N18128,2023,Goring,SAOLA,21.8,111.5,2023-09-02,17:00:00,9,265,43,993,0, , ,4,60,40,53
2023239N18144,2023,Hanna,HAIKUI,22.6,124.8,2023-09-02,17:00:00,10,285,75,960,9,70,65,1,210,120,83
2023234N18128,2023,Goring,SAOLA,21.7,111.0,2023-09-02,20:00:00,8,260,35,996,0, , ,4,60,40,45
2023239N18144,2023,Hanna,HAIKUI,22.7,124.3,2023-09-02,20:00:00,11,275,75,960,4,80,70,1,210,120,80
2023234N18128,2023,Goring,SAOLA,21.6,110.6,2023-09-02,23:00:00,8,255, ,997,0, , ,4, , ,38
2023239N18144,2023,Hanna,HAIKUI,22.7,123.7,2023-09-02,23:00:00,10,265,80,953,4,85,70,1,210,120,85
2023234N18128,2023,Goring,SAOLA,21.5,110.2,2023-09-03,02:00:00,7,250, ,998,0, , ,0, , ,30
2023239N18144,2023,Hanna,HAIKUI,22.6,123.2,2023-09-03,02:00:00,7,260,85,945,4,90,70,1,210,120,90
2023234N18128,2023,Goring,SAOLA,21.3,109.9,2023-09-03,05:00:00,6,245, ,999,0, , ,0, , ,30
2023239N18144,2023,Hanna,HAIKUI,22.5,122.9,2023-09-03,05:00:00,6,270,83,948,4,90,70,1,210,120,95
2023234N18128,2023,Goring,SAOLA,21.2,109.6,2023-09-03,08:00:00,4,245, ,1000,0, , ,0, , ,30
2023239N18144,2023,Hanna,HAIKUI,22.6,122.6,2023-09-03,08:00:00,8,285,80,950,4,90,70,1,210,120,100
2023234N18128,2023,Goring,SAOLA,21.2,109.5,2023-09-03,11:00:00,3,235, ,1000,0, , ,0, , ,30
2023239N18144,2023,Hanna,HAIKUI,22.7,122.1,2023-09-03,11:00:00,11,285,73,958,4,75,65,1,210,120,103
2023234N18128,2023,Goring,SAOLA,21.1,109.4,2023-09-03,14:00:00,3,215, ,1000,0, , ,0, , ,30
2023239N18144,2023,Hanna,HAIKUI,22.9,121.5,2023-09-03,14:00:00,12,275,65,965,9,60,60,1,210,120,105
2023234N18128,2023,Goring,SAOLA,20.9,109.3,2023-09-03,17:00:00,3,200, ,1000,0, , ,0, , ,25
2023239N18144,2023,Hanna,HAIKUI,22.9,120.8,2023-09-03,17:00:00,12,265,60,970,9,45,45,1,210,120,95
2023234N18128,2023,Goring,SAOLA,20.7,109.2,2023-09-03,20:00:00,4,200, ,1000,0, , ,0, , ,20
2023239N18144,2023,Hanna,HAIKUI,22.8,120.2,2023-09-03,20:00:00,8,250,55,975,9,30,30,1,210,120,85
2023234N18128,2023,Goring,SAOLA,20.5,109.1,2023-09-03,23:00:00,5,195, , ,0, , ,0, , , 
2023239N18144,2023,Hanna,HAIKUI,22.6,120.0,2023-09-03,23:00:00,2,200,53,978,9, , ,1,210,120,78
2023234N18128,2023,Goring,SAOLA,20.3,109.1,2023-09-04,02:00:00,4,185, , , , , , , , , 
2023239N18144,2023,Hanna,HAIKUI,22.6,120.1,2023-09-04,02:00:00,3,10,50,980,0, , ,1,210,120,70
2023234N18128,2023,Goring,SAOLA,20.1,109.1,2023-09-04,05:00:00,4,0, , , , , , , , , 
2023239N18144,2023,Hanna,HAIKUI,22.9,120.1,2023-09-04,05:00:00,7,335,48,983,0, , ,1,210,120,70
2023234N18128,2023,Goring,SAOLA,19.9,109.1,2023-09-04,08:00:00,4,175, , , , , , , , , 
2023239N18144,2023,Hanna,HAIKUI,23.2,119.8,2023-09-04,08:00:00,6,300,45,985,0, , ,1,210,120,65
2023247N20130,2023,Ineng,YUN-YEUNG,20.3,130.0,2023-09-04,08:00:00,6,30, , , , , , , , ,15
2023239N18144,2023,Hanna,HAIKUI,23.2,119.5,2023-09-04,11:00:00,5,275,45,985,0, , ,1,210,120,65
2023247N20130,2023,Ineng,YUN-YEUNG,20.6,130.2,2023-09-04,11:00:00,2,10, , , , , , , , ,18
2023239N18144,2023,Hanna,HAIKUI,23.2,119.2,2023-09-04,14:00:00,5,295,45,985,0, , ,1,210,120,50
2023247N20130,2023,Ineng,YUN-YEUNG,20.5,130.1,2023-09-04,14:00:00,2,40, ,1002,0, , ,0, , ,20
2023239N18144,2023,Hanna,HAIKUI,23.4,119.0,2023-09-04,17:00:00,7,305,43,989,0, , ,1,210,120,45
2023247N20130,2023,Ineng,YUN-YEUNG,20.7,130.3,2023-09-04,17:00:00,5,50, ,1002,0, , ,0, , ,20
2023239N18144,2023,Hanna,HAIKUI,23.6,118.6,2023-09-04,20:00:00,9,280,40,992,0, , ,1,210,120,40
2023247N20130,2023,Ineng,YUN-YEUNG,20.8,130.5,2023-09-04,20:00:00,5,55, ,1002,0, , ,0, , ,20
2023239N18144,2023,Hanna,HAIKUI,23.6,118.1,2023-09-04,23:00:00,9,265,38,994,0, , ,1,210,120,38
2023247N20130,2023,Ineng,YUN-YEUNG,20.9,130.7,2023-09-04,23:00:00,4,55, ,1002,0, , ,0, , ,20
2023239N18144,2023,Hanna,HAIKUI,23.6,117.5,2023-09-05,02:00:00,8,265,35,996,0, , ,1,210,120,35
2023247N20130,2023,Ineng,YUN-YEUNG,21.1,130.8,2023-09-05,02:00:00,4,55, ,1002,0, , ,0, , ,20
2023239N18144,2023,Hanna,HAIKUI,23.5,117.2,2023-09-05,05:00:00,6,270, ,998,0, , ,1, , ,33
