Year,Intl_Name,PH_Name,Province,Deaths,Affected,Houses destroyed,Houses damaged,Total Houses,Damage to Infrastructure (PhP),Damage to Agriculture + Fisheries (PhP),Category
2017,Tembin,Vinta,Surigao del Sur,0,19202,0,0,0,0,45000,Strong typhoon
2017,Tembin,Vinta,Lanao del Sur,0,92869,348,180,528,0,134933438,Strong typhoon
2017,Tembin,Vinta,Maguindanao,0,118267,0,0,0,0,35749814,Strong typhoon
2017,Tembin,Vinta,Zamboanga Sibugay,5,0,0,0,0,0,61789486,Strong typhoon
2018,Bolaven,Agaton,Cebu,1,1951,2,21,23,0,0,Tropical storm
2018,Bolaven,Agaton,Iloilo,1,1848,0,2,2,0,202892158.2,Tropical storm
2018,Bolaven,Agaton,Aklan,1,2642,1,0,1,18634000,17456840.34,Tropical storm
2018,Bolaven,Agaton,Palawan,0,9078,12,69,81,8846000,1145600,Tropical storm
2018,Bolaven,Agaton,Bohol,0,1620,1,6,7,0,0,Tropical storm
2018,Bolaven,Agaton,Southern Leyte,0,0,0,10,10,0,0,Tropical storm
2018,Bolaven,Agaton,Lanao del Norte,0,6987,23,2,25,0,0,Tropical storm
2018,Bolaven,Agaton,Dinagat Islands,0,79,0,4,4,0,0,Tropical storm
2018,Bolaven,Agaton,Sulu,0,0,0,9,9,0,0,Tropical storm
2018,Bolaven,Agaton,Capiz,0,43192,0,0,0,0,351091264.4,Tropical storm
2018,Bolaven,Agaton,Biliran,0,421,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Eastern Samar,0,4489,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Leyte,0,132,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Northern Samar,0,8783,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Camiguin,0,210,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Misamis Oriental,0,882,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Agusan del Norte,0,245,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Surigao del Norte,0,1068,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Surigao del Sur,0,281,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Camarines Sur,0,0,0,0,0,0,0,Tropical storm
2018,Bolaven,Agaton,Sorsogon,0,0,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Iloilo,0,39,2,5,7,0,0,Tropical storm
2018,Sanba,Basyang,Negros Occidental,0,38,2,2,4,0,0,Tropical storm
2018,Sanba,Basyang,Bohol,0,15325,32,12,44,0,0,Tropical storm
2018,Sanba,Basyang,Leyte,0,33849,7,0,7,0,15281902,Tropical storm
2018,Sanba,Basyang,Southern Leyte,0,146,0,5,5,0,3060000,Tropical storm
2018,Sanba,Basyang,Eastern Samar,0,81776,15,84,99,0,3647576,Tropical storm
2018,Sanba,Basyang,Agusan del Norte,0,2118,14,3,17,0,1637891,Tropical storm
2018,Sanba,Basyang,Surigao del Norte,0,62543,277,1078,1355,0,23256484,Tropical storm
2018,Sanba,Basyang,Surigao del Sur,0,25899,80,42,122,0,99474493,Tropical storm
2018,Sanba,Basyang,Palawan,0,1547,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Capiz,0,13,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Cebu,0,2763,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Negros Oriental,0,1645,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Siquijor,0,78,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Biliran,0,160,0,0,0,0,0,Tropical storm
2018,Sanba,Basyang,Samar,0,25963,0,0,0,0,20838600,Tropical storm
2018,Sanba,Basyang,Dinagat Islands,0,957,0,0,0,0,162685,Tropical storm
2018,Mangkhut,Ompong,Metro Manila,0,29885,0,0,0,0,0,Violent typhoon
2018,Mangkhut,Ompong,Ilocos Norte,0,181365,1297,27521,28818,1092495000,2098272090,Violent typhoon
2018,Mangkhut,Ompong,Ilocos Sur,1,461253,1267,36405,37672,358769783.5,1862262186,Violent typhoon
2018,Mangkhut,Ompong,La Union,0,244466,289,4494,4783,274202000,1231952999,Violent typhoon
2018,Mangkhut,Ompong,Pangasinan,0,417118,199,1378,1577,801750000,1895648438,Violent typhoon
2018,Mangkhut,Ompong,Batanes,0,52,0,0,0,0,17110248.52,Violent typhoon
2018,Mangkhut,Ompong,Cagayan,5,501113,9561,79225,88786,2459852548,6278674482,Violent typhoon
2018,Mangkhut,Ompong,Isabela,0,108842,207,3617,3824,638784450.8,7305683085,Violent typhoon
2018,Mangkhut,Ompong,Nueva Vizcaya,4,10608,13,211,224,606858360,577601232.1,Violent typhoon
2018,Mangkhut,Ompong,Quirino,0,8486,14,299,313,203693000,275075740.6,Violent typhoon
2018,Mangkhut,Ompong,Aurora,0,41825,0,7,7,0,68276806.8,Violent typhoon
2018,Mangkhut,Ompong,Bataan,0,2110,0,26,26,0,22912518.88,Violent typhoon
2018,Mangkhut,Ompong,Bulacan,0,164975,6,112,118,0,49380322.65,Violent typhoon
2018,Mangkhut,Ompong,Nueva Ecija,1,131658,16,178,194,58100000,1255942087,Violent typhoon
2018,Mangkhut,Ompong,Pampanga,0,189528,0,13,13,17250000,151139334.3,Violent typhoon
2018,Mangkhut,Ompong,Tarlac,0,85896,5,11,16,1909163400,390767145.8,Violent typhoon
2018,Mangkhut,Ompong,Zambales,0,11230,95,1833,1928,0,120808844.2,Violent typhoon
2018,Mangkhut,Ompong,Batangas,0,1623,0,0,0,0,737835,Violent typhoon
2018,Mangkhut,Ompong,Cavite,0,7058,0,0,0,0,21459291.25,Violent typhoon
2018,Mangkhut,Ompong,Laguna,0,2621,0,0,0,0,17427370,Violent typhoon
2018,Mangkhut,Ompong,Quezon,0,5418,0,0,0,0,53838750.31,Violent typhoon
2018,Mangkhut,Ompong,Rizal,0,14956,0,0,0,0,2069650,Violent typhoon
2018,Mangkhut,Ompong,Marinduque,0,1434,0,0,0,0,0,Violent typhoon
2018,Mangkhut,Ompong,Occidental Mindoro,0,4869,0,0,0,0,0,Violent typhoon
2018,Mangkhut,Ompong,Oriental Mindoro,0,1036,0,0,0,0,0,Violent typhoon
2018,Mangkhut,Ompong,Palawan,0,76,0,0,0,0,0,Violent typhoon
2018,Mangkhut,Ompong,Abra,0,186874,505,18120,18625,254150074.8,464665969,Violent typhoon
2018,Mangkhut,Ompong,Apayao,0,113929,725,15083,15808,973007620.7,2069470804,Violent typhoon
2018,Mangkhut,Ompong,Benguet,65,38870,457,3145,3602,667680010.7,475977738.4,Violent typhoon
2018,Mangkhut,Ompong,Ifugao,0,5990,26,686,712,211080000,1383668752,Violent typhoon
2018,Mangkhut,Ompong,Kalinga,0,49921,96,2750,2846,220114585,2687720405,Violent typhoon
2018,Mangkhut,Ompong,Mountain Province,6,3977,17,591,608,387183781,454367421.6,Violent typhoon
2018,Mangkhut,Ompong,Antique,0,0,0,0,0,0,6914812,Violent typhoon
2018,Mangkhut,Ompong,Ifugao,0,0,0,0,0,211080000,1383668752,Violent typhoon
2018,Yutu,Rosita,Mountain Province,14,34523,82,882,964,0,399715.69,Violent typhoon
2018,Yutu,Rosita,Kalinga,1,7511,26,196,222,0,302615283,Violent typhoon
2018,Yutu,Rosita,Ifugao,4,10359,166,2199,2365,0,13112020.27,Violent typhoon
2018,Yutu,Rosita,Nueva Vizcaya,0,5559,34,282,316,0,97978937,Violent typhoon
2018,Yutu,Rosita,Isabela,0,140523,2260,18237,20497,0,1664898861,Violent typhoon
2018,Yutu,Rosita,Cagayan,0,14495,0,0,0,0,165240085,Violent typhoon
2018,Yutu,Rosita,Ilocos Norte,0,132,13,2,15,0,470000,Violent typhoon
2018,Yutu,Rosita,Ilocos Sur,0,582,4,11,15,0,270000,Violent typhoon
2018,Yutu,Rosita,La Union,0,4991,5,203,208,0,844508,Violent typhoon
2018,Yutu,Rosita,Pangasinan,0,31524,1,28,29,0,108233324,Violent typhoon
2018,Yutu,Rosita,Quirino,0,8403,130,1247,1377,0,22308250,Violent typhoon
2018,Yutu,Rosita,Aurora,0,21493,31,644,675,0,10218016,Violent typhoon
2018,Yutu,Rosita,Nueva Ecija,0,280,0,0,0,0,326617452,Violent typhoon
2018,Yutu,Rosita,Tarlac,0,25,0,0,0,0,14211558,Violent typhoon
2018,Yutu,Rosita,Zambales,0,10,0,0,0,0,35396130,Violent typhoon
2018,Yutu,Rosita,Northern Samar,0,1338,5,104,109,0,0,Violent typhoon
2018,Yutu,Rosita,Abra,0,15121,0,0,0,0,0,Violent typhoon
2018,Yutu,Rosita,Apayao,0,1887,0,6,6,0,0,Violent typhoon
2018,Yutu,Rosita,Benguet,0,5316,1,9,10,0,779938.27,Violent typhoon
2018,Yutu,Rosita,Quezon,1,0,0,0,0,0,0,Violent typhoon
2018,Usagi,Samuel,Northern Samar,0,53704,7,17,24,0,42710424,Severe tropical storm
2018,Usagi,Samuel,Eastern Samar,0,67898,86,1630,1716,0,1084658,Severe tropical storm
2018,Usagi,Samuel,Masbate,0,281,0,0,0,0,0,Severe tropical storm
2018,Usagi,Samuel,Biliran,0,1199,0,0,0,0,4375296,Severe tropical storm
2018,Usagi,Samuel,Leyte,0,312,0,0,0,0,0,Severe tropical storm
2018,Usagi,Samuel,Samar,0,584,0,0,0,0,0,Severe tropical storm
2018,Usagi,Samuel,Southern Leyte,0,235,0,0,0,0,0,Severe tropical storm
2018,Usagi,Samuel,Palawan,0,0,0,0,0,0,0,Severe tropical storm
2018,Usman,,Batangas,0,47,3,9,12,0,0,Tropical depression
2018,Usman,,Laguna,0,322,2,0,2,1000000,0,Tropical depression
2018,Usman,,Quezon,0,1319,3,5,8,95000000,0,Tropical depression
2018,Usman,,Marinduque,0,298,0,0,0,0,0,Tropical depression
2018,Usman,,Oriental Mindoro,3,147857,367,435,802,0,260501077.7,Tropical depression
2018,Usman,,Palawan,0,528,0,0,0,0,0,Tropical depression
2018,Usman,,Albay,0,19283,93,20,113,4737150584,288160546.2,Tropical depression
2018,Usman,,Camarines Norte,0,43703,57,861,918,1242928400,300232056.4,Tropical depression
2018,Usman,,Camarines Sur,5,358793,1921,5414,7335,2467270000,73708100.98,Tropical depression
2018,Usman,,Catanduanes,0,1873,0,0,0,84059480.73,25394501.02,Tropical depression
2018,Usman,,Masbate,0,396,0,0,0,25200000,26415745.9,Tropical depression
2018,Usman,,Sorsogon,7,74941,0,3,3,79750000,66255704.18,Tropical depression
2018,Usman,,Eastern Samar,0,1276,0,0,0,1000000,0,Tropical depression
2018,Usman,,Northern Samar,8,294642,1236,11450,12686,26000000,0,Tropical depression
2018,Usman,,Samar,5,70700,436,14259,14695,27500000,0,Tropical depression
2018,Usman,,Capiz,0,0,0,0,0,0,0,Tropical depression
2018,Usman,,Aklan,0,0,0,0,0,0,0,Tropical depression
2019,Amang,,Agusan del Sur,0,10344,0,0,0,0,0,Tropical depression
2019,Amang,,Surigao del Norte,0,3458,0,0,0,0,0,Tropical depression
2019,Amang,,Agusan del Norte,0,1442,0,0,0,0,0,Tropical depression
2019,Amang,,Surigao del Sur,0,853,0,0,0,0,0,Tropical depression
2019,Amang,,Dinagat Islands,0,477,0,0,0,0,0,Tropical depression
2019,Chedeng,,Davao Oriental,0,4971,4,15,19,0,0,Tropical depression
2019,Chedeng,,Davao Occidental,0,1675,0,0,0,0,0,Tropical depression
2019,Chedeng,,Davao del Sur,0,15,0,0,0,0,0,Tropical depression
2019,Marilyn,,Zamboanga del Sur,0,7497,0,0,0,0,0,Tropical depression
2019,Marilyn,,Sultan Kudarat,0,6470,22,58,80,0,0,Tropical depression
2019,Marilyn,,Zamboanga del Norte,0,710,0,0,0,0,0,Tropical depression
2019,Marilyn,,South Cotabato,0,624,22,97,119,0,0,Tropical depression
2019,Marilyn,,Davao del Sur,0,135,0,0,0,0,0,Tropical depression
2019,Marilyn,,Isabela,0,0,0,0,0,0,0,Tropical depression
2019,Marilyn,,Pampanga,0,0,0,0,0,0,0,Tropical depression
2019,Marilyn,,Bulacan,0,0,0,0,0,0,0,Tropical depression
2019,Marilyn,,Negros Occidental,0,0,0,0,0,0,0,Tropical depression
2019,Marilyn,,Zamboanga Sibugay,0,0,0,0,0,0,0,Tropical depression
2019,Kalmaegi,Ramon,Cagayan,0,19340,0,0,0,0,35689392,Strong typhoon
2019,Kalmaegi,Ramon,Apayao,0,7583,2,0,2,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Camarines Sur,0,2204,10,9,19,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Albay,0,1058,0,0,0,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Isabela,0,873,0,0,0,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Ilocos Norte,0,521,0,0,0,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Kalinga,0,24,1,0,1,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Camarines Norte,0,19,0,0,0,0,0,Strong typhoon
2019,Kalmaegi,Ramon,Catanduanes,0,9,0,0,0,0,0,Strong typhoon
2019,Kammuri,Tisoy,Northern Samar,0,465877,8140,78487,86627,0,160192726,Very strong typhoon
2019,Kammuri,Tisoy,Albay,0,355841,17496,95076,112572,1645490505,426805290.2,Very strong typhoon
2019,Kammuri,Tisoy,Sorsogon,0,348298,9257,49926,59183,605822304.4,765896328,Very strong typhoon
2019,Kammuri,Tisoy,Camarines Sur,0,271253,9894,130962,140856,67431177.81,395231523.6,Very strong typhoon
2019,Kammuri,Tisoy,Masbate,0,172239,6312,17442,23754,716775000,70307500,Very strong typhoon
2019,Kammuri,Tisoy,Quezon,3,110575,8018,981,8999,0,627023355,Very strong typhoon
2019,Kammuri,Tisoy,Eastern Samar,0,60950,23,2267,2290,0,37620648.02,Very strong typhoon
2019,Kammuri,Tisoy,Samar,0,50413,440,8053,8493,0,50231106.02,Very strong typhoon
2019,Kammuri,Tisoy,Camarines Norte,0,40705,1113,9548,10661,1089187260,22883563,Very strong typhoon
2019,Kammuri,Tisoy,Catanduanes,0,29977,0,0,0,466500000,239834264,Very strong typhoon
2019,Kammuri,Tisoy,Oriental Mindoro,0,25339,4335,35239,39574,294917880,93268800,Very strong typhoon
2019,Kammuri,Tisoy,Occidental Mindoro,0,16099,465,3845,4310,113601824,62769600,Very strong typhoon
2019,Kammuri,Tisoy,Zambales,0,12861,0,0,0,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Romblon,0,10865,1810,12470,14280,170642500,0,Very strong typhoon
2019,Kammuri,Tisoy,Marinduque,0,5984,790,14109,14899,68206586.69,3127200,Very strong typhoon
2019,Kammuri,Tisoy,Aurora,0,5407,1,120,121,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Batangas,0,4802,912,204,1116,0,38334949,Very strong typhoon
2019,Kammuri,Tisoy,Bataan,0,3085,0,0,0,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Laguna,0,805,170,17,187,0,2759275,Very strong typhoon
2019,Kammuri,Tisoy,Pampanga,0,416,0,0,0,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Bulacan,0,224,0,0,0,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Surigao del Sur,0,51,3,9,12,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Cavite,0,32,8,0,8,0,202720,Very strong typhoon
2019,Kammuri,Tisoy,Mountain Province,0,8,0,1,1,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Leyte,1,0,235,2255,2490,0,61575,Very strong typhoon
2019,Kammuri,Tisoy,Biliran,0,0,0,0,0,0,49803520.75,Very strong typhoon
2019,Kammuri,Tisoy,Palawan,0,0,0,1,1,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Antique,0,0,2,4,6,0,0,Very strong typhoon
2019,Kammuri,Tisoy,Capiz,0,0,0,0,0,0,0,Very strong typhoon
2019,Phanfone,Ursula,Leyte,9,772162,7060,124672,131732,96350500,396656121,Strong typhoon
2019,Phanfone,Ursula,Capiz,5,625921,14257,68404,82661,0,1358633341,Strong typhoon
2019,Phanfone,Ursula,Aklan,8,510342,9884,105539,115423,0,134198870,Strong typhoon
2019,Phanfone,Ursula,Samar,1,395023,3931,43737,47668,60000,8362476.75,Strong typhoon
2019,Phanfone,Ursula,Iloilo,16,273971,5124,24846,29970,0,202503192.9,Strong typhoon
2019,Phanfone,Ursula,Eastern Samar,5,230861,50125,42148,92273,600000,525666256.1,Strong typhoon
2019,Phanfone,Ursula,Cebu,1,131435,5262,21025,26287,0,14981300,Strong typhoon
2019,Phanfone,Ursula,Occidental Mindoro,4,119037,4719,20240,24959,290860248.7,46224114,Strong typhoon
2019,Phanfone,Ursula,Biliran,2,118852,3013,24264,27277,10918101,121160604.4,Strong typhoon
2019,Phanfone,Ursula,Antique,0,81642,5115,11064,16179,0,192681266,Strong typhoon
2019,Phanfone,Ursula,Oriental Mindoro,5,19214,1597,5581,7178,879794138.7,22424283.39,Strong typhoon
2019,Phanfone,Ursula,Romblon,0,17059,805,2373,3178,15969900,4197086,Strong typhoon
2019,Phanfone,Ursula,Dinagat Islands,0,1228,0,0,0,0,0,Strong typhoon
2019,Phanfone,Ursula,Surigao del Norte,0,123,0,0,0,0,0,Strong typhoon
2019,Phanfone,Ursula,Marinduque,0,7,0,0,0,0,0,Strong typhoon
2019,Phanfone,Ursula,Southern Leyte,1,0,0,0,0,20000,0,Strong typhoon
2020,Vongfong,Ambo,Ilocos Norte,0,6,0,0,0,0,0,Very strong typhoon
2020,Vongfong,Ambo,Nueva Vizcaya,0,102,0,0,0,0,0,Very strong typhoon
2020,Vongfong,Ambo,Aurora,0,3364,0,0,0,0,44112779,Very strong typhoon
2020,Vongfong,Ambo,Bulacan,0,141,4,2,6,0,11046899,Very strong typhoon
2020,Vongfong,Ambo,Eastern Samar,0,166473,2966,11095,14061,0,96963079,Very strong typhoon
2020,Vongfong,Ambo,Northern Samar,0,402481,4662,37169,41831,0,92373103,Very strong typhoon
2020,Vongfong,Ambo,Samar,0,5861,18,1353,1371,0,2015300,Very strong typhoon
2020,Vongfong,Ambo,Benguet,0,132,0,0,0,0,0,Very strong typhoon
2020,Vongfong,Ambo,Ifugao,0,11,0,0,0,0,223734,Very strong typhoon
2020,Molave,Quinta,Aurora,0,218,0,0,0,8000000,5561162,Very strong typhoon
2020,Molave,Quinta,Bulacan,0,117287,0,0,0,0,16394837,Very strong typhoon
2020,Molave,Quinta,Nueva Ecija,0,5660,0,0,0,0,16478823,Very strong typhoon
2020,Molave,Quinta,Pampanga,0,154463,0,0,0,0,47762031,Very strong typhoon
2020,Molave,Quinta,Tarlac,0,2651,0,0,0,0,16708739,Very strong typhoon
2020,Molave,Quinta,Batangas,0,30319,221,2340,2561,20000000,155217658,Very strong typhoon
2020,Molave,Quinta,Cavite,0,631,7,6,13,0,112283538,Very strong typhoon
2020,Molave,Quinta,Laguna,0,5374,0,17,17,0,90832990,Very strong typhoon
2020,Molave,Quinta,Quezon,0,69166,565,5190,5755,0,626491779,Very strong typhoon
2020,Molave,Quinta,Rizal,0,55,0,0,0,0,8972123,Very strong typhoon
2020,Molave,Quinta,Marinduque,0,68971,753,13388,14141,314147234.5,22810094,Very strong typhoon
2020,Molave,Quinta,Occidental Mindoro,0,38472,1690,5826,7516,68227843.55,457588918,Very strong typhoon
2020,Molave,Quinta,Oriental Mindoro,0,146202,4354,33299,37653,985343625.7,376616070,Very strong typhoon
2020,Molave,Quinta,Palawan,0,656,0,0,0,0,0,Very strong typhoon
2020,Molave,Quinta,Romblon,0,5338,17,424,441,36264400,19545120,Very strong typhoon
2020,Molave,Quinta,Albay,0,19237,612,11960,12572,1164800,202205122,Very strong typhoon
2020,Molave,Quinta,Camarines Norte,0,4218,0,9,9,0,12744324,Very strong typhoon
2020,Molave,Quinta,Camarines Sur,0,78489,465,9155,9620,63283100,120477362,Very strong typhoon
2020,Molave,Quinta,Catanduanes,0,55428,244,1162,1406,8591000,4057261,Very strong typhoon
2020,Molave,Quinta,Masbate,0,17142,188,1513,1701,300000,12403782,Very strong typhoon
2020,Molave,Quinta,Sorsogon,0,37315,8,325,333,47915000,43902747,Very strong typhoon
2020,Molave,Quinta,Antique,0,5022,5,54,59,0,44932528,Very strong typhoon
2020,Molave,Quinta,Capiz,0,15,0,0,0,0,30626548,Very strong typhoon
2020,Molave,Quinta,Iloilo,0,18323,7,23,30,7350000,105093309,Very strong typhoon
2020,Molave,Quinta,Negros Occidental,0,2222,3,42,45,0,45288067,Very strong typhoon
2020,Molave,Quinta,Negros Oriental,0,5102,6,1,7,0,0,Very strong typhoon
2020,Molave,Quinta,Biliran,0,399,2,0,2,0,686309,Very strong typhoon
2020,Molave,Quinta,Zambales,0,0,0,0,0,0,143061,Very strong typhoon
2020,Molave,Quinta,Samar,0,0,0,0,0,0,0,Very strong typhoon
2020,Molave,Quinta,Apayao,0,0,0,0,0,0,0,Very strong typhoon
2020,Molave,Quinta,Metro Manila,0,0,0,0,0,0,0,Very strong typhoon
2020,Molave,Quinta,Aklan,0,0,0,0,0,0,1226045,Very strong typhoon
2020,Goni,Rolly,Metro Manila,0,20446,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Isabela,0,146,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Nueva Vizcaya,0,451,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Quirino,0,264,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Aurora,0,13602,0,0,0,0,589480,Violent typhoon
2020,Goni,Rolly,Bataan,0,11549,0,0,0,0,17776898,Violent typhoon
2020,Goni,Rolly,Bulacan,0,80507,0,0,0,0,1177380,Violent typhoon
2020,Goni,Rolly,Nueva Ecija,0,8453,0,0,0,0,4008046,Violent typhoon
2020,Goni,Rolly,Pampanga,0,174959,0,0,0,0,39829260,Violent typhoon
2020,Goni,Rolly,Tarlac,0,11413,0,0,0,0,4364420,Violent typhoon
2020,Goni,Rolly,Zambales,0,2520,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Batangas,0,83703,426,5502,5928,8515000,384876554,Violent typhoon
2020,Goni,Rolly,Cavite,0,12874,0,1,1,0,8402695,Violent typhoon
2020,Goni,Rolly,Laguna,0,33630,27,213,240,0,45345328,Violent typhoon
2020,Goni,Rolly,Quezon,0,354852,1427,16887,18314,1530000,872574084,Violent typhoon
2020,Goni,Rolly,Rizal,0,12517,0,0,0,0,23983870,Violent typhoon
2020,Goni,Rolly,Marinduque,0,32343,93,709,802,191997800.2,16300000,Violent typhoon
2020,Goni,Rolly,Occidental Mindoro,0,35879,0,0,0,500000,0,Violent typhoon
2020,Goni,Rolly,Oriental Mindoro,0,35545,0,2,2,4502000,0,Violent typhoon
2020,Goni,Rolly,Palawan,0,1728,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Romblon,0,13351,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Albay,0,474401,17299,58975,76274,5475280050,1072067127,Violent typhoon
2020,Goni,Rolly,Camarines Norte,0,38736,116,934,1050,114030000,89134968,Violent typhoon
2020,Goni,Rolly,Camarines Sur,0,169773,4585,20232,24817,501369843.6,1131044075,Violent typhoon
2020,Goni,Rolly,Catanduanes,0,204229,13029,22076,35105,776590000,1165523692,Violent typhoon
2020,Goni,Rolly,Masbate,0,41407,0,2,2,11550000,49606538,Violent typhoon
2020,Goni,Rolly,Sorsogon,0,160160,447,7789,8236,12150000,74328208,Violent typhoon
2020,Goni,Rolly,Northern Samar,0,200,0,0,0,0,173491,Violent typhoon
2020,Goni,Rolly,Apayao,0,440,0,2,2,0,0,Violent typhoon
2020,Goni,Rolly,Benguet,0,11,0,0,0,0,2311856,Violent typhoon
2020,Goni,Rolly,Ifugao,0,23,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Kalinga,0,8,0,0,0,0,0,Violent typhoon
2020,Goni,Rolly,Mountain Province,0,10,0,0,0,0,3799800,Violent typhoon
2020,Vamco,Ulysses,Metro Manila,0,54195,31,0,31,0,0,Very strong typhoon
2020,Vamco,Ulysses,Pangasinan,2,101898,118,2816,2934,220995000,418568334,Very strong typhoon
2020,Vamco,Ulysses,Cagayan,10,464336,172,475,647,2621213000,752361705,Very strong typhoon
2020,Vamco,Ulysses,Isabela,4,426282,68,166,234,561324825,876796600,Very strong typhoon
2020,Vamco,Ulysses,Nueva Vizcaya,3,15585,27,471,498,312130000,205542402,Very strong typhoon
2020,Vamco,Ulysses,Quirino,3,7072,107,14,121,829250000,47725390,Very strong typhoon
2020,Vamco,Ulysses,Bulacan,3,1532103,3834,28955,32789,423200000,355492979,Very strong typhoon
2020,Vamco,Ulysses,Pampanga,1,386929,692,11038,11730,93700000,202828513,Very strong typhoon
2020,Vamco,Ulysses,Laguna,0,50411,207,1533,1740,52960000,97398501,Very strong typhoon
2020,Vamco,Ulysses,Batangas,0,13719,7,192,199,164590200,387622110,Very strong typhoon
2020,Vamco,Ulysses,Quezon,0,308061,2319,20577,22896,1296160000,482921465,Very strong typhoon
2020,Vamco,Ulysses,Rizal,6,243885,1731,3544,5275,17500000,238491494,Very strong typhoon
2020,Vamco,Ulysses,Cavite,3,14881,0,0,0,532460000,43698461,Very strong typhoon
2020,Vamco,Ulysses,Occidental Mindoro,0,4599,0,0,0,0,561500,Very strong typhoon
2020,Vamco,Ulysses,Oriental Mindoro,0,3792,0,0,0,10000000,0,Very strong typhoon
2020,Vamco,Ulysses,Camarines Norte,0,298165,4463,28930,33393,241205000,193172175,Very strong typhoon
2020,Vamco,Ulysses,Camarines Sur,0,555339,9505,50641,60146,0,220735708,Very strong typhoon
2020,Vamco,Ulysses,Sorsogon,0,30505,2,28,30,0,21976000,Very strong typhoon
2020,Vamco,Ulysses,Apayao,0,0,0,0,0,66102950,75105543,Very strong typhoon
2020,Vamco,Ulysses,Kalinga,0,1015,1,110,111,121470000,81672131,Very strong typhoon
2020,Vamco,Ulysses,Aurora,0,58609,519,5422,5941,94200000,123607240,Very strong typhoon
2020,Vamco,Ulysses,Ifugao,12,3440,29,294,323,100594376.9,188862255,Very strong typhoon
2020,Vamco,Ulysses,Benguet,1,1546,21,346,367,104860000,183051745,Very strong typhoon
2020,Vamco,Ulysses,Romblon,0,292,0,0,0,0,0,Very strong typhoon
2020,Vamco,Ulysses,Ilocos Norte,0,5659,0,11,11,326300000,5988161,Very strong typhoon
2020,Vamco,Ulysses,La Union,0,61,1,10,11,0,1271005,Very strong typhoon
2020,Vamco,Ulysses,Bataan,0,12295,15,165,180,46000000,87131068,Very strong typhoon
2020,Vamco,Ulysses,Nueva Ecija,1,295763,1832,18560,20392,296109651.3,304058513,Very strong typhoon
2020,Vamco,Ulysses,Tarlac,0,34973,666,7022,7688,109500000,209357062,Very strong typhoon
2020,Vamco,Ulysses,Zambales,1,4071,11,430,441,66300000,97348950,Very strong typhoon
2020,Vamco,Ulysses,Albay,0,217807,86,756,842,0,2341895,Very strong typhoon
2020,Vamco,Ulysses,Catanduanes,0,9115,0,0,0,0,0,Very strong typhoon
2020,Vamco,Ulysses,Masbate,0,27390,46,39,85,0,32311605,Very strong typhoon
2020,Vamco,Ulysses,Abra,1,416,0,11,11,4600000,8593193,Very strong typhoon
2020,Vamco,Ulysses,Mountain Province,0,615,0,104,104,101928000,67556534,Very strong typhoon
2020,Krovanh,Vicky,Negros Oriental,0,638,6,1,7,0,0,Tropical storm
2020,Krovanh,Vicky,Cebu,0,1900,60,35,95,5000000,0,Tropical storm
2020,Krovanh,Vicky,Surigao del Sur,0,78784,71,540,611,4731970.75,10789900,Tropical storm
2020,Krovanh,Vicky,Agusan del Sur,0,82694,338,0,338,126720000,4439410,Tropical storm
2020,Krovanh,Vicky,Davao de Oro,0,1268,0,1,1,6840000,21469638,Tropical storm
